chrM	1	1	0
chrM	2	2	0
chrM	3	3	0
chrM	4	4	0
chrM	5	5	0
chrM	6	6	0
chrM	7	7	0
chrM	8	8	0
chrM	9	9	0
chrM	10	10	0
chrM	11	11	0
chrM	12	12	0
chrM	13	13	0
chrM	14	14	0
chrM	15	15	0
chrM	16	16	0
chrM	17	17	0
chrM	18	18	0
chrM	19	19	0
chrM	20	20	0
chrM	21	21	0
chrM	22	22	0
chrM	23	23	0
chrM	24	24	0
chrM	25	25	0
chrM	26	26	0
chrM	27	27	0
chrM	28	28	0
chrM	29	29	0
chrM	30	30	0
chrM	31	31	0
chrM	32	32	0
chrM	33	33	0
chrM	34	34	0
chrM	35	35	0
chrM	36	36	0
chrM	37	37	0
chrM	38	38	0
chrM	39	39	0
chrM	40	40	0
chrM	41	41	0
chrM	42	42	0
chrM	43	43	0
chrM	44	44	0
chrM	45	45	0
chrM	46	46	0
chrM	47	47	0
chrM	48	48	0
chrM	49	49	0
chrM	50	50	0
chrM	51	51	0
chrM	52	52	0
chrM	53	53	0
chrM	54	54	0
chrM	55	55	0
chrM	56	56	0
chrM	57	57	0
chrM	58	58	0
chrM	59	59	0
chrM	60	60	0
chrM	61	61	0
chrM	62	62	0
chrM	63	63	0
chrM	64	64	0
chrM	65	65	0
chrM	66	66	0
chrM	67	67	0
chrM	68	68	0
chrM	69	69	0
chrM	70	70	0
chrM	71	71	0
chrM	72	72	0
chrM	73	73	0
chrM	74	74	0
chrM	75	75	0
chrM	76	76	0
chrM	77	77	0
chrM	78	78	0
chrM	79	79	0
chrM	80	80	0
chrM	81	81	0
chrM	82	82	0
chrM	83	83	0
chrM	84	84	0
chrM	85	85	0
chrM	86	86	0
chrM	87	87	0
chrM	88	88	0
chrM	89	89	0
chrM	90	90	0
chrM	91	91	0
chrM	92	92	0
chrM	93	93	0
chrM	94	94	0
chrM	95	95	0
chrM	96	96	0
chrM	97	97	0
chrM	98	98	0
chrM	99	99	0
chrM	100	100	0
chrM	101	101	0
chrM	102	102	0
chrM	103	103	0
chrM	104	104	0
chrM	105	105	0
chrM	106	106	0
chrM	107	107	0
chrM	108	108	0
chrM	109	109	0
chrM	110	110	0
chrM	111	111	0
chrM	112	112	0
chrM	113	113	0
chrM	114	114	0
chrM	115	115	0
chrM	116	116	0
chrM	117	117	0
chrM	118	118	0
chrM	119	119	0
chrM	120	120	0
chrM	121	121	0
chrM	122	122	0
chrM	123	123	0
chrM	124	124	0
chrM	125	125	0
chrM	126	126	0
chrM	127	127	0
chrM	128	128	0
chrM	129	129	0
chrM	130	130	0
chrM	131	131	0
chrM	132	132	0
chrM	133	133	0
chrM	134	134	0
chrM	135	135	0
chrM	136	136	0
chrM	137	137	0.0240963855421687
chrM	138	138	0
chrM	139	139	0
chrM	140	140	0.0119047619047619
