chrM	1	1	1
chrM	2	2	0.111111111111111
chrM	3	3	0.1
chrM	4	4	0.0909090909090909
chrM	5	5	0.676470588235294
chrM	6	6	0
chrM	7	7	0
chrM	8	8	0.0285714285714286
chrM	9	9	0.0540540540540541
chrM	10	10	0.0263157894736842
chrM	11	11	0.0256410256410256
chrM	12	12	0
chrM	13	13	0
chrM	14	14	0.025
chrM	15	15	0
chrM	16	16	0.024390243902439
chrM	17	17	0
chrM	18	18	0
chrM	19	19	0.0238095238095238
chrM	20	20	0
chrM	21	21	0
chrM	22	22	0
chrM	23	23	0.0869565217391304
chrM	24	24	0
chrM	25	25	0
chrM	26	26	0
chrM	27	27	0
chrM	28	28	0
chrM	29	29	0.0416666666666667
chrM	30	30	0
chrM	31	31	0
chrM	32	32	0.0204081632653061
chrM	33	33	0
chrM	34	34	0
chrM	35	35	0
chrM	36	36	0
chrM	37	37	0.02
chrM	38	38	0
chrM	39	39	0
chrM	40	40	0
chrM	41	41	0.0384615384615385
chrM	42	42	0
chrM	43	43	0.0188679245283019
chrM	44	44	0.0185185185185185
chrM	45	45	0.0181818181818182
chrM	46	46	0
chrM	47	47	0
chrM	48	48	0
chrM	49	49	0
chrM	50	50	0
chrM	51	51	0
chrM	52	52	0.0178571428571429
chrM	53	53	0
chrM	54	54	0
chrM	55	55	0
chrM	56	56	0
chrM	57	57	0.0344827586206897
chrM	58	58	0
chrM	59	59	0
chrM	60	60	0
chrM	61	61	0
chrM	62	62	0
chrM	63	63	0.0333333333333333
chrM	64	64	0
chrM	65	65	0.032258064516129
chrM	66	66	0
chrM	67	67	0
chrM	68	68	0
chrM	69	69	0
chrM	70	70	0
chrM	71	71	0
chrM	72	72	0
chrM	73	73	0
chrM	74	74	0
chrM	75	75	0.03125
chrM	76	76	0.0447761194029851
chrM	77	77	0
chrM	78	78	0
chrM	79	79	0
chrM	80	80	0
chrM	81	81	0
chrM	82	82	0
chrM	83	83	0
chrM	84	84	0
chrM	85	85	0
chrM	86	86	0
chrM	87	87	0
chrM	88	88	0
chrM	89	89	0
chrM	90	90	0
chrM	91	91	0
chrM	92	92	0
chrM	93	93	0
chrM	94	94	0.0147058823529412
chrM	95	95	0
chrM	96	96	0
chrM	97	97	0
chrM	98	98	0
chrM	99	99	0
chrM	100	100	0
chrM	101	101	0.0285714285714286
chrM	102	102	0.0140845070422535
chrM	103	103	0
chrM	104	104	0
chrM	105	105	0
chrM	106	106	0.0273972602739726
chrM	107	107	0.0266666666666667
chrM	108	108	0
chrM	109	109	0
chrM	110	110	0
chrM	111	111	0
chrM	112	112	0
chrM	113	113	0
chrM	114	114	0
chrM	115	115	0.0131578947368421
chrM	116	116	0
chrM	117	117	0
chrM	118	118	0
chrM	119	119	0
chrM	120	120	0
chrM	121	121	0
chrM	122	122	0
chrM	123	123	0.012987012987013
chrM	124	124	0.0253164556962025
chrM	125	125	0
chrM	126	126	0
chrM	127	127	0
chrM	128	128	0.0125
chrM	129	129	0.0123456790123457
chrM	130	130	0
chrM	131	131	0
chrM	132	132	0
chrM	133	133	0
chrM	134	134	0
chrM	135	135	0.0121951219512195
chrM	136	136	0.0120481927710843
chrM	137	137	0
chrM	138	138	0
chrM	139	139	0.0357142857142857
chrM	140	140	0
chrM	141	141	0
chrM	142	142	0.0235294117647059
chrM	143	143	0.0449438202247191
chrM	144	144	0.0111111111111111
chrM	145	145	0.0816326530612245
chrM	146	146	0.0101010101010101
chrM	147	147	0
chrM	148	148	0.01
chrM	149	149	0.0099009900990099
chrM	150	150	0
chrM	151	151	0.00980392156862745
chrM	152	152	0
chrM	153	153	0.0377358490566038
chrM	154	154	0
chrM	155	155	0
chrM	156	156	0.00934579439252336
chrM	157	157	0
chrM	158	158	0
chrM	159	159	0.018348623853211
chrM	160	160	0.00917431192660551
chrM	161	161	0
chrM	162	162	0
chrM	163	163	0.0353982300884956
chrM	164	164	0.0087719298245614
chrM	165	165	0
chrM	166	166	0.0504201680672269
chrM	167	167	0.0916030534351145
chrM	168	168	0.0150375939849624
chrM	169	169	0.0763888888888889
chrM	170	170	0
chrM	171	171	0.0588235294117647
chrM	172	172	0.0065359477124183
chrM	173	173	0.00649350649350649
chrM	174	174	0.00645161290322581
chrM	175	175	0.00641025641025641
chrM	176	176	0
chrM	177	177	0
chrM	178	178	0
chrM	179	179	0.037037037037037
chrM	180	180	0.0240963855421687
chrM	181	181	0.0568181818181818
chrM	182	182	0.0222222222222222
chrM	183	183	0
chrM	184	184	0.00552486187845304
chrM	185	185	0
chrM	186	186	0
chrM	187	187	0
chrM	188	188	0
chrM	189	189	0
chrM	190	190	0.0918367346938776
