8258 nad6 1 0.000000 0.000000 0.000000
8259 nad6 1 9.642523 0.000000 1.000000
8260 nad6 1 9.642523 0.001852 0.998148
8261 nad6 1 9.642523 0.003704 0.996296
8262 nad6 1 12.751543 0.005458 0.994542
8263 nad6 1 12.751543 0.007312 0.992688
8264 nad6 1 12.751543 0.009166 0.990834
8265 nad6 1 12.751543 0.011020 0.988980
8266 nad6 1 12.751543 0.012874 0.987126
8267 nad6 1 12.751543 0.014728 0.985272
8268 nad6 1 24.148399 0.015229 0.984771
8269 nad6 1 24.148399 0.017083 0.982917
8270 nad6 1 24.148399 0.018938 0.981062
8271 nad6 1 24.148399 0.020792 0.979208
8272 nad6 1 24.148399 0.022646 0.977354
8273 nad6 1 24.148399 0.024500 0.975500
8274 nad6 1 24.148399 0.026354 0.973646
8275 nad6 1 24.148399 0.028208 0.971792
8276 nad6 1 24.148399 0.030063 0.969937
8277 nad6 1 24.148399 0.031917 0.968083
8278 nad6 1 24.148399 0.033771 0.966229
8279 nad6 1 24.148399 0.035625 0.964375
8280 nad6 1 38.003765 0.027843 0.972157
8281 nad6 1 38.003765 0.029721 0.970279
8282 nad6 1 38.003765 0.031598 0.968402
8283 nad6 1 38.003765 0.033476 0.966524
8284 nad6 1 38.003765 0.035353 0.964647
8285 nad6 1 38.003765 0.037231 0.962769
8286 nad6 1 166.887634 0.017487 0.982513
8287 nad6 1 166.887634 0.019389 0.980611
8288 nad6 1 166.887634 0.021291 0.978709
8289 nad6 1 208.839298 0.021514 0.978486
8290 nad6 1 208.839298 0.023420 0.976580
8291 nad6 1 208.839298 0.025326 0.974674
8292 nad6 1 237.681756 0.025024 0.974976
8293 nad6 1 237.681756 0.026936 0.973064
8294 nad6 1 237.681756 0.028848 0.971152
8295 nad6 1 257.944006 0.030228 0.969772
8296 nad6 1 257.944006 0.032138 0.967862
8297 nad6 1 257.944006 0.034047 0.965953
8298 nad6 1 280.437530 0.033947 0.966053
8299 nad6 1 280.437530 0.035861 0.964139
8300 nad6 1 280.437530 0.037775 0.962225
8301 nad6 1 837.374220 0.022187 0.977813
8302 nad6 1 837.374220 0.024139 0.975861
8303 nad6 1 837.374220 0.026091 0.973909
8304 nad6 1 2283.939345 0.017268 0.982732
8305 nad6 1 2283.939345 0.019251 0.980749
8306 nad6 1 2283.939345 0.021234 0.978766
8307 nad6 1 2621.304965 0.022661 0.977339
8308 nad6 1 2621.304965 0.024645 0.975355
8309 nad6 1 2621.304965 0.026628 0.973372
8310 nad6 1 3807.087500 0.026580 0.973420
8311 nad6 1 3807.087500 0.028570 0.971430
8312 nad6 1 3807.087500 0.030560 0.969440
8313 nad6 1 3933.993960 0.032774 0.967226
8314 nad6 1 3933.993960 0.034763 0.965237
8315 nad6 1 3933.993960 0.036752 0.963248
8316 nad6 1 5463.786283 0.034948 0.965052
8317 nad6 1 5463.786283 0.036948 0.963052
8318 nad6 1 5463.786283 0.038947 0.961053
8319 nad6 1 6265.964409 0.040366 0.959634
8320 nad6 1 6265.964409 0.042366 0.957634
8321 nad6 1 6265.964409 0.044367 0.955633
8322 nad6 1 6549.627855 0.046149 0.953851
8323 nad6 1 6549.627855 0.048150 0.951850
8324 nad6 1 6549.627855 0.050150 0.949850
8325 nad6 1 6651.777121 0.052236 0.947764
8326 nad6 1 6651.777121 0.054236 0.945764
8327 nad6 1 6651.777121 0.056237 0.943763
8328 nad6 1 7357.659882 0.058483 0.941517
8329 nad6 1 7357.659882 0.060482 0.939518
8330 nad6 1 7357.659882 0.062481 0.937519
8331 nad6 1 9267.633051 0.063754 0.936246
8332 nad6 1 9267.633051 0.065754 0.934246
8333 nad6 1 9267.633051 0.067755 0.932245
8334 nad6 1 11399.882463 0.069716 0.930284
8335 nad6 1 11399.882463 0.071715 0.928285
8336 nad6 1 11399.882463 0.073715 0.926285
8337 nad6 1 11537.787231 0.075731 0.924269
8338 nad6 1 11537.787231 0.077730 0.922270
8339 nad6 1 11537.787231 0.079729 0.920271
8340 nad6 1 11639.250958 0.081898 0.918102
8341 nad6 1 11639.250958 0.083897 0.916103
8342 nad6 1 11639.250958 0.085896 0.914104
8343 nad6 1 12066.300743 0.087612 0.912388
8344 nad6 1 12066.300743 0.089611 0.910389
8345 nad6 1 12066.300743 0.091611 0.908389
8346 nad6 1 12332.096298 0.093778 0.906222
8347 nad6 1 12332.096298 0.095777 0.904223
8348 nad6 1 12332.096298 0.097776 0.902224
8349 nad6 1 12717.961052 0.099776 0.900224
8350 nad6 1 12717.961052 0.101774 0.898226
8351 nad6 1 12717.961052 0.103773 0.896227
8352 nad6 1 12813.809214 0.105915 0.894085
8353 nad6 1 12813.809214 0.107913 0.892087
8354 nad6 1 12813.809214 0.109912 0.890088
8355 nad6 1 13898.404225 0.111983 0.888017
8356 nad6 1 13898.404225 0.113982 0.886018
8357 nad6 1 13898.404225 0.115981 0.884019
8358 nad6 1 13961.029512 0.117988 0.882012
8359 nad6 1 13961.029512 0.119987 0.880013
8360 nad6 1 13961.029512 0.121986 0.878014
8361 nad6 1 14947.355363 0.124433 0.875567
8362 nad6 1 14947.355363 0.126430 0.873570
8363 nad6 1 14947.355363 0.128427 0.871573
8364 nad6 1 14947.355363 0.130423 0.869577
8365 nad6 1 14947.355363 0.132420 0.867580
8366 nad6 1 14947.355363 0.134417 0.865583
8367 nad6 1 14947.355363 0.136413 0.863587
8368 nad6 1 14947.355363 0.138410 0.861590
8369 nad6 1 14947.355363 0.140406 0.859594
8370 nad6 1 14971.119770 0.142424 0.857576
8371 nad6 1 14971.119770 0.144421 0.855579
8372 nad6 1 14971.119770 0.146417 0.853583
8373 nad6 1 14978.162641 0.148414 0.851586
8374 nad6 1 14978.162641 0.150411 0.849589
8375 nad6 1 14978.162641 0.152408 0.847592
8376 nad6 1 14978.162641 0.154404 0.845596
8377 nad6 1 14978.162641 0.156401 0.843599
8378 nad6 1 14978.162641 0.158397 0.841603
8379 nad6 1 14982.218159 0.160399 0.839601
8380 nad6 1 14982.218159 0.162395 0.837605
8381 nad6 1 14982.218159 0.164392 0.835608
8382 nad6 1 14982.218159 0.166388 0.833612
8383 nad6 1 14982.218159 0.168385 0.831615
8384 nad6 1 14982.218159 0.170381 0.829619
8385 nad6 1 14984.440007 0.172364 0.827636
8386 nad6 1 14984.440007 0.174361 0.825639
8387 nad6 1 14984.440007 0.176358 0.823642
8388 nad6 1 14984.440007 0.178354 0.821646
8389 nad6 1 14984.440007 0.180351 0.819649
8390 nad6 1 14984.440007 0.182347 0.817653
8391 nad6 1 14984.440007 0.184344 0.815656
8392 nad6 1 14984.440007 0.186341 0.813659
8393 nad6 1 14984.440007 0.188337 0.811663
8394 nad6 1 14994.945853 0.190378 0.809622
8395 nad6 1 14994.945853 0.192375 0.807625
8396 nad6 1 14994.945853 0.194371 0.805629
8397 nad6 1 14998.343793 0.196264 0.803736
8398 nad6 1 14998.343793 0.198261 0.801739
8399 nad6 1 14998.343793 0.200258 0.799742
8400 nad6 1 14998.343793 0.202254 0.797746
8401 nad6 1 14998.343793 0.204251 0.795749
8402 nad6 1 14998.343793 0.206248 0.793752
8403 nad6 1 14998.343793 0.208245 0.791755
8404 nad6 1 14998.343793 0.210241 0.789759
8405 nad6 1 14998.343793 0.212238 0.787762
8406 nad6 1 15000.498695 0.214239 0.785761
8407 nad6 1 15000.498695 0.216236 0.783764
8408 nad6 1 15000.498695 0.218233 0.781767
8409 nad6 1 15000.498695 0.220230 0.779770
8410 nad6 1 15000.498695 0.222226 0.777774
8411 nad6 1 15000.498695 0.224223 0.775777
8412 nad6 1 15002.653597 0.226219 0.773781
8413 nad6 1 15002.653597 0.228215 0.771785
8414 nad6 1 15002.653597 0.230212 0.769788
8415 nad6 1 15002.653597 0.232209 0.767791
8416 nad6 1 15002.653597 0.234206 0.765794
8417 nad6 1 15002.653597 0.236202 0.763798
8418 nad6 1 15002.653597 0.238199 0.761801
8419 nad6 1 15002.653597 0.240196 0.759804
8420 nad6 1 15002.653597 0.242192 0.757808
8421 nad6 1 15002.653597 0.244189 0.755811
8422 nad6 1 15002.653597 0.246186 0.753814
8423 nad6 1 15002.653597 0.248183 0.751817
8424 nad6 1 15005.051537 0.250184 0.749816
8425 nad6 1 15005.051537 0.252181 0.747819
8426 nad6 1 15005.051537 0.254178 0.745822
8427 nad6 1 15038.015441 0.256183 0.743817
8428 nad6 1 15038.015441 0.258180 0.741820
8429 nad6 1 15038.015441 0.260177 0.739823
8430 nad6 1 15110.709398 0.262176 0.737824
8431 nad6 1 15110.709398 0.264172 0.735828
8432 nad6 1 15110.709398 0.266169 0.733831
8433 nad6 1 15181.109195 0.268182 0.731818
8434 nad6 1 15181.109195 0.270179 0.729821
8435 nad6 1 15181.109195 0.272175 0.727825
8436 nad6 1 15195.069605 0.274177 0.725823
8437 nad6 1 15195.069605 0.276174 0.723826
8438 nad6 1 15195.069605 0.278170 0.721830
8439 nad6 1 15354.565655 0.280164 0.719836
8440 nad6 1 15354.565655 0.282161 0.717839
8441 nad6 1 15354.565655 0.284157 0.715843
8442 nad6 1 15356.787504 0.286155 0.713845
8443 nad6 1 15356.787504 0.288151 0.711849
8444 nad6 1 15356.787504 0.290148 0.709852
8445 nad6 1 15356.787504 0.292144 0.707856
8446 nad6 1 15356.787504 0.294140 0.705860
8447 nad6 1 15356.787504 0.296137 0.703863
8448 nad6 1 15359.185444 0.298136 0.701864
8449 nad6 1 15359.185444 0.300133 0.699867
8450 nad6 1 15359.185444 0.302129 0.697871
8451 nad6 1 15359.185444 0.304126 0.695874
8452 nad6 1 15359.185444 0.306122 0.693878
8453 nad6 1 15359.185444 0.308118 0.691882
8454 nad6 1 15359.185444 0.310115 0.689885
8455 nad6 1 15359.185444 0.312111 0.687889
8456 nad6 1 15359.185444 0.314107 0.685893
